"lista","EJ.1.A","EJ.1.B","EJ.1.C","Total.E1","EJ.2.A","EJ.2.B","EJ.2.C","EJ.2D","EJ.2E","EJ.2F","Total.E2","Puntaje.total","HW3_grade","partner_number","answer_1_c","AI","favorable","HW_1","HW_2","HW_3","Midterm_25","Midterm_25.1","Exam_35","Final_grade","Final_grade_excluding_HW_3"
"204f44fdc485bd13136ad2e514790d999d3c1023c24d2d775a414f172400ddae",10,5,7,22,10,8,"10",10,10,10,"58","80","6,3","sola","La política de cuotas puede tener distintos impactos, donde algunos podrían ser:
- Si se garantiza que mas estudiantes de grupos mas minoritarios y bajos ingresos puedan acceder a educación superior, cuotas podrían ayudar a mitigar la discriminación contra esos grupos en el mercado laboral, así los empleadores tendrían mas posibilidades de contratar a personas de estos grupos ya que habría un mayor numero de graduados calificados.
- Presencia de cuotas, si es exitosa, puede actuar como señal para empleadores de que graduados en universidades publicas son capaces de hacer la labores.
- Aumentar el numero de estudiantes con menos recursos en universidades de mas prestigio puede elevar la competencia entre estudiantes, lo que podría llevar a un aumento de calidad de los graduados beneficiando a empleadores como al mercado laboral en conjunto.
- Respecto a la discriminación, al existir mas personas negras e indígenas en buenas posiciones académicas se normaliza la diversidad en el ámbito educativo y continuándolo hacia el lugar de trabajo, lo que puede impulsar a que otros grupos los usen como modelo a seguir para aspirar a metas profesionales y educativas mas altas.",100,1,6.4,6.5,6.3,4.6,5.8,6,5.7,80.37593985
"7c338feca54c5f4d11a1fd4979b4abf73d0e8043f9c9a92754a0182baf6ac16c",10,5,10,25,5,5,"7",7,10,10,"44","69","5,6","3ddbbcebd9cfbe1452b0e3571f931dc686f3065ec034500de855f65c3e3680a3","La inclusión de esta cuota para las personas negras, mulatas, indígenas y egresados de colegios pertenecientes al sistema público puede llegar a reforzar el comportamiento elitista por parte de los empleadores brasileños, porque antes si una persona del grupo anteriormente mencionado se presentaba con un titulo, el empleador sabía que es porque había obtenido un gran puntaje y destacaba por sobre el resto en cambio ahora, es más probable que la persona haya logrado entrar a aquella universidad, debido a que el sistema la favorecía más que por ser excepcional, por ello los empleadores pueden tener un mayor prejuicio y dudar acerca de las verdaderas capacidades de la persona, egresada donde supuestamente ingresan los mejores, sin ser el mejor, pudiendo tener un impacto negativo en el proceso de selección para las personas de los grupos mencionados en un inicio. ",0,0,6.4,6.3,5.6,4.3,4,5,4.7,67.06766917
"744e41f7d7e1f05bd29229a944ee598b94d593aec4c012e50bdeb63a1cd0b6b7",10,5,7,22,3,5,"2",6,10,10,"36","58","4,9","8128f212ee8d9dc28f1ba1bfc8cd43e6d3ddbbd52651ff516d93efbadc112374","La política de cuotas en las universidades públicas brasileñas puede tener un impacto significativo en cómo los empleadores evalúan a los candidatos y en la discriminación contra grupos marginados en el proceso de contratación. 

Primero, al priorizar el acceso a la educación superior para estudiantes de escuelas públicas y grupos étnicos como negros e indígenas, las cuotas desafían la tendencia actual donde se da preferencia a estudiantes de escuelas particulares prestigiosas en los procesos de contratación. Esto podría cambiar la percepción de los empleadores sobre la relevancia del colegio de origen como señal de capacidad y potencial del candidato.

Además, al enfocarse en los logros académicos y la formación universitaria obtenida a través de cuotas, se puede fomentar una evaluación más objetiva y basada en el mérito. Esto podría reducir la discriminación sistémica al proporcionar oportunidades equitativas para todos los graduados universitarios, independientemente de su trasfondo socioeconómico o étnico.

En términos prácticos, la implementación de cuotas puede promover un cambio cultural hacia un entorno laboral más inclusivo y justo. Al aumentar la diversidad en la educación superior y posteriormente en la fuerza laboral, las políticas de cuotas pueden contribuir a una mayor sensibilidad hacia la equidad y la diversidad en las decisiones de contratación.

En conclusión, las cuotas en las universidades públicas brasileñas tienen el potencial de desafiar el comportamiento elitista en las entrevistas de trabajo y de reducir la discriminación contra grupos históricamente marginados. Al priorizar la educación superior como criterio principal de evaluación, estas políticas pueden promover un mercado laboral más equitativo y meritocrático en Brasil.",100,1,6.9,6.1,4.9,3.4,4.3,5.1,4.6,65.56390977
"c7b859a34f55d01dc848b5cb0dbd8a94fd27f1b45c43f029703e8a76a0ab2942",10,10,7,27,8,5,"10",7,10,10,"50","77","6,1","57d28de894c6278639896f213ce90e51924ccd8d988c73fdcf7c3ce23fa4cab4","La política de cuotas en Brasil afectaría al comportamiento de los empleadores, ya que al entrar a las universidades, las personas de escuelas públicas, personas negras o personas de pueblos originarios tienen más oportunidades, por lo que también habrá más diversidad e inclusión en la educación superior y posteriormente en el mercado laboral. Asimismo, los empleadores verán que más personas de este tipo estarán estudiando carreras profesionales y por consecuencia reducirán los prejuicios, estereotipos y discriminación que la sociedad tiene hacia ellos.",100,1,6.9,6.9,6.1,4.3,6.5,5.8,5.7,81.5037594
"ffe9e367f728fb31e9d85be20220d30ce9197c389d311153f0f0966aba5a7a10",10,5,0,15,5,8,"10",8,10,8,"49","64","5,3","solo ",NA,NA,NA,6.3,5.5,5.3,5.3,5.3,5.5,5.4,77.66917293
"e5cfc207b8eb9a5d7229fccb9156fc42ccdb6060a2048f4c553f33bd5ea7e08a",10,10,10,30,7,7,"10",10,8,10,"52","82","6,5","58a4665c7a0685ef7c94d902e80d42cf07a46cebc6818ee670dd3e96574fbe96","Ya que existe un valor-p igual a 0 podemos concluir que existe evidencia estadística significativa para afirmar que la nota de corte promedia es estadísticamente superior para los alumnos de amplia competencia.

De este modo podemos entender que para alumnos de amplia competencia es más difícil acceder a la educación superior frente a los que tienen cuotas reservadas ya que las notas de corte son más altas para ellos. 

Esta estrategia otorga una ventaja de acceso a educación superior para alumnos procedentes de escuelas públicas, alumnos negros y alumnos indígenas. Sin embargo, el comportamiento elitista de los empleadores de discriminar la empleabilidad considerando el colegio en el que estudiaron los postulantes a un trabajo podría representar una amenaza al propósito de la estrategia de cuotas reservadas, ya que el esfuerzo generado en facilitar el acceso a educación superior a estos segmentos de personas sería en vano. Los empleadores categorizarían la calidad del empleado por señales que dictan previas a su educación superior. Es decir, obtener el grado no representaría una señal de alta productividad, alta calificación u otro rasgo de calidad superior.",100,0,7,6.9,6.5,3.2,4.6,4.9,4.7,65.56390977
"508fadea01f4ac612110608ca48769f3b6f1934a4756db6cbb860dc4e6738e01",10,10,7,27,4,5,"10",10,10,10,"49","76","6,1","bc2cfdc136873cf5ee3bcae9a380a3d65610205fd8603d0119a23a0c6f01826d","""Si Brasil implementa la política de cuotas, podría significar un gran cambio en la
contratación, ya que daría prioridad a los candidatos con una sólida formación educativa sobre aquellos con calificaciones avanzadas. Esto ayuda a nivelar el campo de juego para aquellos que tradicionalmente no han tenido acceso a educación de élite, permitiendo que el talento y la capacidad sean los verdaderos criterios de selección.

La inclusión de grupos desfavorecidos en las universidades y el mercado laboral puede desafiar y, en última instancia, reducir los estereotipos raciales y socioeconómicos. La diversidad en el lugar de trabajo muestra que la eficacia profesional no se ve influenciada por la raza o el nivel socioeconómico, por lo que la lucha contra la discriminación depende en gran medida de esto. 

Las cuotas no solo promueven la igualdad de oportunidades en la educación superior, sino que también pueden transformar los principios de equidad en el mercado laboral, dando como resultado prácticas de contratación más justas que prioricen el mérito sobre el lugar del fondo socioeconómico o racial de los candidatos.""	37	1",37,1,6.3,7,6.1,4.8,6,5.9,5.7,81.65413534
"3ef13587d011366012a495e831fc9d338307e45237451fa1ee815bf19b31aa81",0,5,7,12,10,8,"10",7,10,9,"54","66","5,4","c8afe04403384102c289a2aa94b4cca63d81ad75fbb7eb19e88907d4ec3ad9c0","Nosotros creemos que esta medida disminuye considerablemente la discriminación hacia los negros y los pueblos indígenas ya que en las respuestas anteriores nos podemos dar cuenta que aquellas personas que no tienen cuotas, osea, no son negras ni de pueblos indígenas tienen un puntaje de corte promedio mayor a los que si tienen cuotas, por lo tanto, en las universidades aumentaran la cantidad de personas negras y de pueblos indígenas. Esto va a afectar el comportamiento elitista de los empleadores ya que con el pasar del tiempo va a haber evidencia empírica de que el rendimiento de los trabajadores no depende del colegio del que salieron, si no que depender más de la universidad en que estudiaron. Este hecho va a provocar que a medida que avance el tiempo va a ir disminuyendo cada vez más la discriminación los negros y de pueblos indígenas.",100,1,6.2,6.8,5.4,3.6,5.3,4.7,4.8,67.96992481
"11be57637421087397a1bc0a2e2401bd8106ff05ad9b0e10438541098bdf0f9b",10,5,10,25,10,10,"10",10,10,10,"60","85","6,7","3cb425ab57c315a849b03abd64873c6dc75bca31ed0639e8a0ca8b57c117c7c1","Creo que la política de cuotas en las universidades públicas brasileñas van a afectar negativamente al comportamiento elitista de los empleadores. Esto debido a que, como pudimos ver tanto en el histograma como en la prueba t, el promedio de las notas de corte de los alumnos de alta competencia es mayor que el promedio de las notas de corte de los alumnos con cuotas. Lo que permite pensar justificadamente, que aquellos alumnos que entraron a la universidad por medio de las políticas de cuotas por poseer determinadas características étnicas, físicas o socioeconómicas, necesitaron un menor rendimiento para aprobar el examen de admisión ""Vestibular"". Y todo ello, incrementará la discriminación a estos grupos específicos pues para adquirir su educación superior necesitaron de un menor puntaje que el resto de jóvenes de la misma generación; Una diferencia de rendimiento bastante significativa según los resultados interpretados en la prueba t de la pregunta b), una diferencia de rendimiento que puede hacer que se menosprecien sus capacidades, y, por lo tanto se subestime su rendimiento futuro en su respectivo empleo.",37,0,6.4,5.8,6.7,4.4,5.5,6.4,5.7,80.07518797
"cb9093a51074a59c1fb2e326b1b004a1fb6f4cdc0d537c8c3cb1c3446e8667e1",10,10,7,27,10,5,"10",10,10,10,"55","82","6,5","845c588bf2421d6d1d051e9c7c16ea498671c2b1a1eeff9384f9513d37e0b10c","La política de cuotas en las universidades públicas brasileñas tiene el potencial de transformar el comportamiento de preferencia socioeconómica y élite de los empleadores. Al proporcionar acceso a una educación superior de calidad a estudiantes de minorías y de bajos recursos (como lo son personas de origen indígena o afrodescendientes), se puede demostrar que la capacidad y el talento no están confinados a un grupo socioeconómico específico, nivelando las señales educativas para los empleadores. Con el tiempo, esto puede reducir la discriminación en el proceso de contratación y fomentar una cultura de equidad y diversidad en el lugar de trabajo, permitiendo que estudiantes sin importar sus origenes socioeconómicos compitan en igualdad de condiciones. Además, la diversidad de estudiantes con diferentes contextos educativos enfatiza la calidad de la educación superior como indicador principal de habilidad y preparación profesional, desafiando las preferencias tradicionales por escuelas privadas prestigiosas.",100,1,6.9,6.4,6.5,3.4,6.4,6.6,5.8,81.57894737
"cc23e06317c055bbf09ff1ca3e4b1442b233ac831762b00daaa0aef7bbc271e6",10,10,0,20,8,7,"10",5,10,10,"50","70","5,7","4cc8b4ac1bb2282db451b2eeeefd6b54d404e45016f2b668a1d20497f7ab7b01",NA,NA,NA,6,5.9,5.7,4.9,5.4,5.9,5.5,78.72180451
"6d1e2a69315d9a9ed0c03e0eee9ec54bee4041a9c1eaba912c8d725f737ca216",10,5,10,25,7,6,"1",7,10,9,"40","65","5,3","14e5367f8f0dd2e47a20fae1bbab281f067c42cda18ddcac305ae5c305f84e62","Como en este caso se le exige menos a los alumnos que están en las cuotas, haber entrado a una carrera estando en una cuota va a tener menos mérito que habiendo entrado por la vía difícil. Esto va a afectar la discriminación porque la señal de la educación superior va a ser peor para medir capacidades por igual, por lo tanto se va a dar que va a existir mas discriminación en las entrevistas de trabajo para ""corregir"" la diferencia de capacidades que el proceso de selección omitió. Por lo tanto, aunque la universidad tenga diferente exigencia para ambos grupos y trate de igualarlos, finalmente en las entrevistas laborales van a discriminar más fuertemente, porque a un grupo le exigieron menos que a otro, y ellos quieren capacidades, por lo que van a discriminar, lo más probable es que utilicen las razas. Por ejemplo, si yo estoy contratando bajo este sistema y entrevisto a una persona de descendencia indígena, voy a exigirle más que al resto porque a él le exigieron menos que los demás para entrar a la misma carrera, por lo que la señal de capacidad se ve sesgada, no tengo claro si sacó el título por su capacidad, o si fue porque le exigieron menos.",0,0,6.9,6.8,5.3,5,5.9,5.3,5.5,79.17293233
"e5164039b2c1c27e25576cc079788c7165a2631969dacff567795fde70c2aebd",10,5,7,22,10,7,"5",6,10,10,"48","70","5,7","62268aeaa4365bcbcad61477b886c5376b9522a1a68501845403be766b5df509","La política de cuotas en las universidades públicas brasileñas podría desafiar el elitismo
de los empleadores y reducir la discriminación racial y étnica en las contrataciones. Esto,
ya que, aunque los estudiantes fuera de las cuotas suelen tener un mejor desempeño
académico (como visto en los resultados anteriores), la presencia de graduados de
diversos orígenes en universidades prestigiosas puede cambiar la percepción de los
empleadores, enfocándolos más en habilidades y logros que en antecedentes escolares.
Junto con esto, un aumento de diversidad puede generar el efecto de nivelar para arriba a
todos los alumnos, logrando que los de mejor desempeño motiven a sus compañeros que
son parte de cuotas a aumentar su propio desempeño, de manera que eventualmente
podría hacer que la existencia de cuotas no fuese necesaria y se formara la misma
diversidad de manera normal (debido que todos tendrían un desempeño parecido sin
importar otros factores). Esta política de cuotas también aumenta la representación de
negros e indígenas en el mercado laboral, normalizando la diversidad y ayudando a
desmantelar estigmas, promoviendo así una cultura laboral más inclusiva y equitativa.",41,1,6.8,6.9,5.7,3.8,4.8,4.6,4.7,66.84210526
"6ca2d242d2b1dfbd5b260dc21ce1e534e1f6a5c779ed9e58017dd8edc15be498",0,0,0,0,5,5,"10",7,10,0,"37","37","3,5","solo",NA,NA,NA,1,1,3.5,NA,5.7,4.6,4.5,64.43609023
"25c8cef1e1cce8fe1280473ac86b719266a2358e7a0c0985a2d3c07da87f6416",10,5,7,22,7,6,"10",10,10,10,"53","75","6,0","3ec807c3ac31da32a669123902318f4cc1ed61dc7249ff3c26cf0b12c8117d94","El comportamiento elitista por parte de los empleadores en Brasil, se puede ver afectado por la política de cuotas implementada por las universidades, ya que la educación superior de calidad deja de ser un privilegio. Ahora gran parte de la población brasileña puede acceder an ella independiente de si pertenecen a minorías. Esto permite disminuir el comportamiento elitista, porque el colegio del cual salieron los postulantes ya no es una señal válida para medir las capacidades de las personas, es decir, salir de un colegio público no es motivo para ser rechazado en un trabajo como ocurría antes. La política de cuotas permite que los empleadores al momento de contratar se encuentren con un grupo mas diverso de personas pero con la característica de que todos cuentan con el mismo nivel de conocimiento y habilidades, por ende ya no hay espacio para discriminar. 
Con respecto al efecto que tiene la política en la discriminación que se produce contra los negros y los pueblos indígenas en el proceso de contratación, esta debiese disminuir porque ahora estos grupos tienen mayores posibilidades para estudiar en universidades públicas de calidad. Esto genera que las personas pertenecientes a las minorías afectadas, tengan mayores oportunidades laborales, pues antes de la implementación de la política de cuotas se les daba mayor prioridad a las personas que habían salido de colegios privados y de prestigio, por ende no era posible que una persona negra o indígena llegar a obtener un cargo en una empresa, pero sabemos que con la implementación de la política este escenario cambio, porque sus oportunidades laborales se extendieron.",37,1,6.9,6.7,6,3.8,5.5,5.5,5.2,74.13533835
"46960667dceaff4517f5fed304a494c357d35ac2963c8f401d2a6f8dbabb103c",10,5,10,25,10,6,"7",7,10,10,"50","75","6,0","307e9116363012bc21917ab89192d2cc18fa13c1bec3c7f55dd925421d245054","Si se implementa esta política de cuotas en las universidades públicas brasileras y basándonos en los resultados obtenidos, se puede inferir que este tipo de comportamiento elitista por parte de los empleadores en Brasil disminuiría. Esto debido a que al necesitar una nota promedio menor, se les dará la oportunidad de obtener una educación de calidad. 
La discriminación contra los negros y los pueblos indígenas tendería a disminuir. Esto ya que al lograr una educación superior podrán entrar en el mercado laboral y alcanzar puestos importantes de trabajo. 
Por el contrario, la implementación de esta política podría a su vez, aumentar la discriminación. Esto gracias a que los empleadores al tener las entrevistas de trabajo, si ve que esta persona pertenece a alguna de las cuotas, inmediatamente va a inferir que tiene menos mérito ya que puede haber tenido menos dificultades para entrar.",72,0,6.8,6.8,6,3.4,5.8,3.7,4.6,64.28571429
"0cb0a891ca334d9e09c9f12c5d1fda4c657b693e5eb832f9deb7d93b649da340",0,0,0,0,0,0,"0",0,0,0,"0","0","1,0","1078debd870cfbd18fb8705652d5934db43272683e7f567f0ba5fbb77cf58708","Si bien la política de cuotas implementada en las universidades públicas brasileñas tiene el objetivo de promover la equidad y proporcionar más oportunidades educativas a grupos históricamente marginados. La política basada en cuotas implementada por Brasil tambien sí podria afectar negativamente la discriminacion contra los negros y Pueblos indigenas en el proceso de contratacion. En primer lugar esto puede actuar como una señalización negativa para los empleados ya que estos podrían asumir y sacar las conclusiones de que ellos no tuvieron que atravesar los mismos estándares académicos que los de amplia competencia para poder ser admitidos.Esto se traduce en una percepción negativa por parte de los empleadores generando perjuicios que su trabajo fue facilitado y no por sus propios méritos concluyendo que estos son menos calificados independientemente de sus habilidades y desempeño real. Por lo tanto al presentarse una persona que pertenezca a uno de estos dos grupos, el contratante inmediatamente generará una discriminacion negativa contra ellos ya que estos obtuvieron privilegio en la educación superior por medio de cuotas aunque este aun así sea un muy buen candidato con muchos estudios de por medio. Esto estaría aumentando aún más la discriminacion a estos grupos fuera de su origen etnico. También podemos ver que si Brasil al igual que Chile también tiene una preferencia por candidatos de colegios particulares con más prestigios fijándose en su procedencia educativa, esta política podría aumentar esta tendencia los empleadores podrían preferir candidatos provenientes de un entorno educativo con mayores oportunidades por lo tanto personas que no tengan la necesidad de acceder a cuotas. Por lo tanto esta política por más que tenga un fin positivo de promover la igualdad sin quererlo puede traer consecuencias negativas aumentando la discriminacion y los comportamientos elitistas en la contratación hacia estos grupos. ",0,0,6.5,6.7,1,3.8,4.4,4.1,4.2,62.33082707
"fc938105b29e7577ed65ae1553971e857243da5184df9c758427e71eff7d6acc",10,5,10,25,3,6,"7",7,10,10,"43","68","5,5","0658715a7dcd7a156455ffa7a399250c872d43139a14a8ee19da53ccb85e9008","La implementación de cuotas de equidad en Brasil puede llevar a que las empresas consideren factores más allá de la educación superior. Esto se debe a que personas con mejores puntajes en exámenes, que no fueron admitidas por no entrar en los cupos de equidad, y personas con menores puntajes que sí ingresaron a universidades prestigiosas, generan una percepción de falta de discriminación. Como resultado, las empresas no pueden asegurar la calidad de los trabajadores basándose únicamente en la institución educativa, lo que hace que otros aspectos se vuelven importantes para la selección laboral. La medida de las cuotas podría estar indirectamente impulsando el comportamiento elitista por parte de los empleadores en Brasil. 
Esta señalización ambigua puede resultar en discriminación hacia aquellos que estudiaron en universidades de prestigio pero que son parte de las cuotas de equidad (afrodescendientes, indígenas, entre otros). A pesar de haber estudiado en una buena universidad, los empleadores pueden desconfiar de sus capacidades, pensando que su ingreso pudo deberse a las cuotas de equidad, que requerían menores puntajes. Esto podría agravar la discriminación existente hacia afrodescendientes e indígenas en el mercado laboral, ya que las empresas preferirán no contratarlos para asegurarse de que no hayan sido admitidos por las cuotas de equidad y que efectivamente tengan un buen rendimiento en las pruebas estandarizadas. Las empresas podrían optar a no contratar a personas que cumplan las características de las determinadas etnias de las cuotas, para evitar el riesgo de sub-calificación, al contratar gente que no pueda ser incluida en dichas cuotas se aseguran al 100% que ingresaron de manera competitiva, lo que podría llevar a que no contratan a los afrodescendientes e indígenas, aumentando la discrimancion por “ahorrarse” ese riesgo. Las empresas prefieren estar 100% seguros de que las capacidades de sus trabajadores son las más altas posibles. ",55,0,6.7,6.1,5.5,4.5,5.1,3.7,4.6,65.18796992
"d8f8c0fa8161591f444fe6c11a9905b2b2e070ad7542c5a0273b37dea7ed34df",10,5,7,22,10,7,"0",0,0,0,"17","39","3,6","a019cd4f9ce196756e0df5d2ee9e074996318196c9fdbdfeae1cfd0fda7eb45b","Al aumentar la representación de estudiantes de diversos orígenes
socioeconómicos y étnicos en instituciones de educación superior de alta calidad,
los empleadores podrían comenzar a valorar más la diversidad como un activo.
Esto podría llevar a una disminución de los prejuicios basados en el tipo de
escuela secundaria que los candidatos han asistido, centrando la atención en la
educación superior obtenida y en los méritos individuales. Además, la mayor
inclusión de negros e indígenas en universidades públicas prestigiosas podría
aumentar su visibilidad en el mercado laboral, ayudando a normalizar la diversidad
racial y étnica en el lugar de trabajo y reduciendo los estereotipos y prejuicios. En
conjunto, estas dinámicas podrían contribuir a un mercado laboral más inclusivo y
equitativo, donde las habilidades y méritos individuales son valorados por encima
del origen socioeconómico y racial.",100,1,6.1,6.7,3.6,4.3,3.6,5.5,4.7,68.27067669
"1cbfbfa9a1fb7de03027bdcf67018fcf7490ab1a364e4032c73a1900783139ce",10,10,7,27,5,6,"10",5,10,9,"45","72","5,8","88801206d6f33a55229e76eef908df2bafc609c1efff724956e8f56c24250947","La implementación de políticas de cuotas en las universidades públicas brasileñas tiene el potencial de reducir el elitismo educativo y la discriminación en el mercado laboral. Al graduarse todos de la misma universidad pública, sin importar su origen socioeconómico o racial, se nivelan las señales educativas para los empleadores. Esto permite que personas de origen indígena o afrodescendientes, beneficiadas por las cuotas, compitan en igualdad de condiciones. Además, la diversidad de estudiantes con diferentes contextos educativos enfatiza la calidad de la educación superior como indicador principal de habilidad y preparación profesional, desafiando las preferencias tradicionales por escuelas privadas prestigiosas.",100,1,6.6,6.1,5.8,4.6,4.7,5,5,70.82706767
"bc2cfdc136873cf5ee3bcae9a380a3d65610205fd8603d0119a23a0c6f01826d",10,10,7,27,4,5,"10",10,10,10,"49","76","6,1","508fadea01f4ac612110608ca48769f3b6f1934a4756db6cbb860dc4e6738e01","Si Brasil implementa la política de cuotas, podría significar un gran cambio en la
contratación, ya que daría prioridad a los candidatos con una sólida formación educativa sobre aquellos con calificaciones avanzadas. Esto ayuda a nivelar el campo de juego para aquellos que tradicionalmente no han tenido acceso a educación de élite, permitiendo que el talento y la capacidad sean los verdaderos criterios de selección.

La inclusión de grupos desfavorecidos en las universidades y el mercado laboral puede desafiar y, en última instancia, reducir los estereotipos raciales y socioeconómicos. La diversidad en el lugar de trabajo muestra que la eficacia profesional no se ve influenciada por la raza o el nivel socioeconómico, por lo que la lucha contra la discriminación depende en gran medida de esto. 

Las cuotas no solo promueven la igualdad de oportunidades en la educación superior, sino que también pueden transformar los principios de equidad en el mercado laboral, dando como resultado prácticas de contratación más justas que prioricen el mérito sobre el lugar del fondo socioeconómico o racial de los candidatos.",37,1,6.4,7,6.1,5.1,5.5,5.1,5.4,76.76691729
"ff8ee59f3788e09ab27f35adfeee5db30a131346884d92a7f00d7b9b79eea965",10,5,10,25,5,7,"10",10,10,10,"52","77","6,1","c6b95ec3d151f08485558ce12e6a75663f3a18ff466a1312ade5c111183f4248","Me da la impresión, que el colegio de origen es una forma de diferenciar entre los
candidatos en búsqueda de un valor agregado que este podría proporcionar, ya sea por el
“networking” o conexiones y contactos que se dan en estos colegios “prestigiosos”, por el carácter, la cultura o los valores en la formación que puedan ser de interés (ajenos a los del hogar), y/o derechamente por la preparación que estos proporcionan. Lamentablemente este “Valor agregado” no depende de la habilidad del candidato, y por más que este haya querido sumar complemento a su persona, esas cualidades dependen netamente de factores externos de su contexto socioeconómico. Cabe agregar que ese análisis fue tratando de abogar imparcialmente por las empresas, porque en realidad se da muchas veces que de frentón la gente es clasista o racista, y prefiere trabajar con gente similar a ellos mismos, y por eso se pregunta el colegio, para encontrar un punto en común. 

Dicho esto, desgraciadamente no creo que en primera instancia las cuotas ayuden puntualmente con problemas elitistas como este en Brasil, es más, podría provocar más diferenciación con el descontento para algunos de quedar afuera con mayor puntaje. Si bien, por ejemplo, si contribuye a problemas de falta de representación laboral de estas minorías, al hacer más abundante en cantidad su oferta laboral, el tema cultural no es tan simple. Tendría que pasar harto tiempo y varias generaciones de estudiantes y trabajadores de distintos contextos
conviviendo, estudiando y trabajando hasta que se cambien percepciones, prejuicios y tratos entre sí.

Este tipo de políticas tiene que ir acompañadas de un montón de trabajo adicional de índole social y cultural, de modo que eso no afecte el rendimiento de la política de un punto de vista educacional y laboral. Pero la política de las cuotas por si sola, más allá de crear más variedad en la oferta laboral de profesionales en general, no veo como podría mejorar el comportamiento elitista o la discriminación contra los negros y los pueblos indígenas en el proceso de contratación. Incluso podría generar más odio de parte de los clasistas, elitistas o racistas. Espero se logre implementar de manera adecuada para que si genere un cambio y Brasil obtenga un proceso de contratación más amigable para sus minorías.",0,0,6.5,6.4,6.1,3.6,5.9,5.5,5.3,74.36090226
"a693595c34cc2d54f89082f7d84f663b585010caddced05df7e39722ef8999e9",10,5,10,25,10,4,"10",7,10,10,"51","76","6,1","8cc5b35aa8f36e1ab1330f9964896ad2eecae2b1760473980f3dab024d518178","Las políticas de cuotas en las universidades públicas de Brasil influyen en la discriminación laboral. Estas políticas aseguran que más minorías y estudiantes de bajos recursos accedan a educación superior, lo que expone a los empleadores a una fuerza laboral más diversa. Esto puede cambiar sus actitudes y reducir los prejuicios contra solicitantes de ciertas escuelas de élite. Al permitir que estudiantes de escuelas públicas y minorías asistan a buenas universidades, aumenta la posibilidad de que tengan éxito académico y profesional. Los empleadores empiezan a valorar más las habilidades adquiridas, sin importar la institución. La presencia de minorías en universidades públicas reduce las diferencias entre grupos y puede disminuir la discriminación basada en raza o nivel socioeconómico, promoviendo la equidad en el empleo. Además, mejora la percepción pública sobre la accesibilidad a la educación y el empleo para quienes no tienen privilegios.

Pero también es importante mencionar que, si las políticas de cuotas no se aplican bien, podrían causar problemas. Algunos empleadores podrían pensar que los estudiantes que se beneficiaron de las cuotas no cumplieron con los mismos estándares que otros. Esto puede hacer que vean a estos graduados como menos calificados y resultaría en más discriminación al contratarlos. Así, estos candidatos tendrían más dificultades, incluso si estudiaron en buenas universidades. Además, si los empleadores prefieren candidatos de colegios privados, las cuotas podrían empeorar esto si creen que los estudiantes de escuelas públicas son menos competentes.

Es por esto que, para prevenir posibles efectos negativos que podrían causar las cuotas es
clave informar a las empresas sobre sus ventajas, enfocarse en el desempeño de los
candidatos en lugar de su origen, y garantizar la transparencia y el seguimiento de estas
políticas. Así, se pueden reducir las percepciones negativas y asegurar que las cuotas
beneficien a los grupos “excluidos” sin generar más discriminación.",100,0,6.9,6.7,6.1,4.1,5.8,5.8,5.5,77.96992481
"060683e08100716fb9a2c681306b95df4b60e6112f7eb7e1a54b652eccdfefaa",0,0,0,0,0,0,"0",0,0,0,"0","0","1,0","33517ed44a89eadbed5c3ceb55de61979d5d45e0d2c3af57ae80210be0e40680","Dado que las notas de corte de los estudiantes afrodescendientes y de pueblos indígenas suelen ser más bajas en comparación con aquellos que ingresan por alta competencia, es probable que la política de cuotas aumente la discriminación hacia los egresados de escuelas públicas y socave la percepción de calidad de la educación superior al disminuir el mérito asociado con el ingreso a una universidad pública. Esta situación podría llevar a los empleadores brasileños a adoptar un comportamiento elitista similar al observado en Chile, aumentando la discriminación contra las personas de color e indígenas protegiéndose así de una posible distorsión en la señal educativa. Inicialmente, la política pública disminuye la brecha social y la desigualdad entre clases socioeconómicas, pero podría aumentar la discriminación laboral. Empeorando la posibilidad de ser contratado para grupos minoritarios.",51,0,6.7,6.8,1,4.2,4.5,6.3,5.1,65.71428571
"4cc8b4ac1bb2282db451b2eeeefd6b54d404e45016f2b668a1d20497f7ab7b01",10,10,0,20,8,7,"10",5,10,10,"50","70","5,7","cc23e06317c055bbf09ff1ca3e4b1442b233ac831762b00daaa0aef7bbc271e6",NA,NA,NA,5.5,5.9,5.7,3.3,NA,5.8,5.2,73.30827068
