"lista","EJ.1.A","EJ.1.B","EJ.1.C","Total.E1","EJ.2.A","EJ.2.B","EJ.2.C","EJ.2D","EJ.2E","EJ.2F","Total.E2","Puntaje.total","HW3_grade","partner_number","answer_1_c","AI","favorable","HW_1","HW_2","HW_3","Midterm_25","Midterm_25.1","Exam_35","Final_grade","Final_grade_excluding_HW_3"
"17c440456686b182da0f1e9799539bf61ba6752978e3c737fc813dc565222518",10,10,7,27,10,"6","10",10,10,10,"56","83","6,5","fc938105b29e7577ed65ae1553971e857243da5184df9c758427e71eff7d6acc","Basado en los resultados anteriores, tenemos que existe una diferencia notable en la nota de corte entre los alumnos de alta competencia y los alumnos con cuotas, lo cual permite una mayor posibilidad a estos últimos para ingresar a mejores universidades.
• El impacto en el comportamiento elitista por parte de los empleadores:
– La política de cuotas podría impactar reduciendo el comportamiento elitista en el mercado laboral, al dar a los estudiantes de escuelas públicas una mayor oportunidad de acceder a la educación superior. Esto puede cambiar las percepciones y valoraciones de los empleadores sobre los candidatos que provienen de estas instituciones, enfocándose más en sus logros académicos y habilidades profesionales en lugar de su origen escolar.
• El impacto en la discriminación contra negros y de pueblos indígenas en el proceso de contratación:
– Al reservar cupos específicamente para estudiantes negros e indígenas, permite aumentar la presencia de estos grupos en la educación superior. Esto no solo mejora sus oportunidades de empleo, sino que también puede contribuir a cambiar actitudes negativas y reducir prejuicios en el lugar de trabajo, fomentando asi una cultura más inclusiva y diversa.",78,1,6.8,6.7,6.5,3.8,5.7,5.8,5.4,76.39097744
"6d1e2a69315d9a9ed0c03e0eee9ec54bee4041a9c1eaba912c8d725f737ca216",10,5,10,25,10,"9","10",10,7,8,"54","79","6,3","9b2650a5063395e2b0b78fa04e90673f0918954d5071e3c73b69767b5d3f988f","Viendo que según la b) se les exige menos a los alumnos que ingresan a través de las cuotas, obtener una carrera mediante este sistema puede ser percibido como menos meritorio en comparación con ingresar por la vía regular. Esto puede impactar la discriminación, ya que la señal de la educación superior se debilita al no medir las capacidades de manera uniforme. Como resultado, es probable que exista más discriminación en las entrevistas de trabajo, ya que los empleadores tratarán de ""corregir"" las diferencias de capacidades que el proceso de selección universitario no reflejó adecuadamente. Por lo tanto, aunque las universidades intenten equiparar a ambos grupos mediante diferentes exigencias, en última instancia, las entrevistas laborales podrían intensificar la discriminación. Esto ocurre porque a un grupo se le exigió menos que al otro, y los empleadores buscan capacidades. Es probable que utilicen criterios raciales para ajustar sus evaluaciones. Por ejemplo, si un empleador entrevista a una persona de ascendencia indígena, podría exigirle más que al resto, asumiendo que a esa persona se le pidió menos para ingresar a la misma carrera. Esto sesga la percepción de capacidad, ya que no queda claro si el título fue obtenido por méritos propios o por una exigencia menor.",100,0,6.6,6.3,6.3,5,5.8,6.5,5.9,84.5112782
"293c17f626b180210da607591fce4edcdcd8e616641456d7bf78347ff033197a",10,10,10,30,2,"3","2",7,10,10,"34","64","5,3","09d2d967c4644d331042b71cdf3944cef57cbd543d344738d74af1724b4476f8","Considerando que las notas de corte de los alumnos negros y de pueblos indígenas son menores en promedio a los de alumnos que entran por alta competencia, se podría esperar que esta política pública de cuotas aumente la discriminación sobre estudiantes egresados de escuelas públicas y debilite la señal de la educación superior, dado que pierde mérito su ingreso a una universidad pública de calidad. Los empleadores brasileños podrían adoptar este comportamiento elitista chileno para protegerse de la posible distorsión de la señal.",0,0,6.8,6.5,5.3,4.7,5.8,5.55,5.5,78.68421053
"46960667dceaff4517f5fed304a494c357d35ac2963c8f401d2a6f8dbabb103c",10,3,10,23,4,"4","10",7,10,10,"45","68","5,5","904fe8eaca9084218bdf22fe2ed1262544e47e6606d5d8c6ef63718b19eb39b4","Debido a la política de cuotas implementada el 2012, es más fácil que estudiantes de colegios públicos, indígenas y negros puedan estudiar en la universidad. Si relacionamos esto con el caso chileno, al momento de que los estudiantes busquen trabajo, se discriminará a los estudiantes de colegios públicos, indígenas y negros al momento de buscar trabajo. Una de las razones puede ser que al momento de entrar a la universidad, estas pidieron menos puntaje para ellos (aprox 130 pts menos), lo que, de alguna manera, facilitó su entrada. Por lo tanto, aunque las universidades hayan bajado la exigencia para sectores más vulnerables, al minuto de que ellos busquen trabajo, serán ""castigados"" pos haber tenido una menor exigencia al momento de entrar a la universidad. ",45,0,6.2,5.5,5.5,3.4,5.1,5.3,4.8,68.64661654
"efecee12317fb259b3a249ff6fc771e727b9d091ed855f1489619e681a0cc4ba",0,0,5,5,3,"5","10",2,10,10,"40","45","4,0","solo","Se puede concluir que el hecho de haber sido admitido por “cuotas” no implica que su
rendimiento de sus promedios sea menor a los de “no cuota”. Al hacer la prueba de ttest,
podemos evidenciar que obtiene mejores promedios. Dicho esto, podría disminuir la
discriminación por parte de los elitistas, siempre y cuando tengan la información
necesaria. En sí, el proceso de contratación sería más eficiente al no contar con mala
información, además que la señalización se vería sin juicios de valores.",0,1,3.9,4.3,4,3,5.2,5.25,4.5,64.62406015
"c8afe04403384102c289a2aa94b4cca63d81ad75fbb7eb19e88907d4ec3ad9c0",0,5,10,15,0,"5","10",10,10,10,"45","60","5,0","solo","Usando el sistema brasileño, se podría generar un sesgo negativo significativo hacia los grupos
que estudiaron con cuotas, pudiendo creer que estos no tienen los mismos méritos o nivel
educativo que un profesional que estudió sin cuotas (y por ende tuvo que entrar con un puntaje
de corte más alto). Esto a la larga estaría reforzando el comportamiento elitista de los
empleadores, que pueden desmeritar el nivel profesional de una persona de color o indígena a
pesar de contar con la misma formación universitaria que una persona que postuló sin cuotas.",100,0,5.6,6.6,5,3.4,6.1,6.25,5.4,77.78195489
"31de63a6cf0641f8092b984211e2dfbc27139aaa12b65a29f121ef0aaac838f7",10,10,7,27,2,"3","10",10,10,10,"45","72","5,8","849b95c5d0ab03700bde97de256b201020156973457ce5eb5a2669c08fd842ff","Basándonos sobre los resultados obtenidos en los ítems anteriores podemos deducir que la política de cuotas en las universidades públicas brasileñas permite acceder a la educación superior también a estudiantes que pertenecen a grupos subrepresentados, promoviendo así la inclusión social.
En el histograma, de hecho, la frecuencia mayor (eje vertical) de las diferencias promedio entre las notas de corte de los candidatos de amplia competencia y las de los beneficiarios de cuotas (eje horizontal) se encuentra alrededor de un valor cerca de 50 (48.62864, como se ve en el paired t-test) con una distribución casi normal, sugiriendo, no obstante la diversidad de cursos indicada por la dispersión del gráfico, la tendencia por la cual las notas de corte para alumnos de amplia competencia son más altas que las de alumnos que benefician de cuotas. Los resultados del histograma se ven confirmados por los de la prueba t en la cual el alto valor del estadístico t (t = 108.28) y la presencia de un p-value muy bajo (p-value < 2.2e-16) muestran que hay una diferencia altamente significativa entre las notas de corte y no debida al azar que se estima entre 47.74817 y 49.50912 con un nivel de confianza del 95%. 
Dada la integración que se puede observar en las universidades públicas, entonces, es razonable afirmar que la política de cuotas, durante las entrevistas, minimiza la relevancia del origen escolar del candidato o candidata y el comportamiento elitista que se basa en este último factor, llevando los empleadores a concentrarse más en el desempeño como estudiante, en su potencial y capacidad. Efectivamente, siendo las universidades muy competitivas y totalmente gratuitas, los egresados son generalmente los que han demostrado un alto merito académico. 
Esto reduciría la discriminación contra los negros y los pueblos indígenas durante el proceso de contratación siendo que, no salmente, aumentaría la presencia de estos grupos en las universidades más prestigiosas, dándoles la posibilidad de obtener una educación de alta calidad y de competir de manera seguramente más equitativa en el mercado laboral con personas de clases privilegiadas, sino también idealmente eliminaría prejuicios y estereotipos conectados con el grupo de origen por parte de los empleadores, por la presencia y la relación cercana con trabajadores en posiciones destacadas de diferentes precedencias socioculturales y económicas. ",0,1,6.2,6.5,5.8,4,5,5.35,5,71.54135338
"6dd5899ea9c7ebdc8d442cde34813c2bb45aa5f5ca1e31c902f83f8898c74e21",10,10,10,30,4,"4","7",10,10,10,"45","75","6,0","solo","Brasil al contar con el mecanismo de cuotas, puede ser observado como un tipo de señalización para los empleadores al ver un alumno que obtuvo esta condición, de manera que piense que al entrar a una carrera requiriendo un menor puntaje que el resto, este sea menos productivo o menos competitivo que el resto, reafirmando este comportamiento elitista y perjudicando a las personas negras y de pueblos indígenas al ser discriminados soló por pertenecer a esta condición de cuotas y ser vistos como menos capaces. ",100,0,6.9,6.4,6,5.2,5.3,6.65,5.9,84.47368421
"240284d28f82f006fdba1836665e78b8c6074f4058a97961b96958b18b1694e2",10,10,10,30,10,"5","8",7,10,10,"50","80","6,3","a693595c34cc2d54f89082f7d84f663b585010caddced05df7e39722ef8999e9","Esta cuota de equidad que se aplica en Brasil puede dar incentivos a que las empresas se fijen no únicamente en su educación superior. Esto dado que se sabe que hay gente “más capaz” (medido en que obtuvo mejores puntajes), que quedó fuera de la selección por no entrar en los cupos de equidad o viceversa, gente que obtuvo menores puntajes y entró de todas formas a una universidad más prestigiosa.
Esta falta de discriminación genera que las empresas no se puedan asegurar los trabajadores de mejor calidad en base a la señalización que entrega la institución de educación superior de los postulantes, generando que otros aspectos se vuelvan una señalización relevante a la hora de conseguir trabajo.
Esta señalización poco clara, podría generar una discriminación para quienes estudiaron en universidades prestigiosas, pero son elegibles por esta cuota de equidad (negros, indígenas, otros). Esto se debe a que, a pesar de haber estudiado en una buena universidad, los empleadores pueden desconfiar de la señal y creer que tienen un menor rendimiento que quienes estudiaron en esa universidad y no tenían la opción de haber entrado por esta vía de equidad que les exigía menos puntaje.
Esto puede agravar la discriminación que exista por los negros e indígenas en el mercado laboral, ya que, las empresas preferirán evitar contratarlos para asegurarse de que no hayan entrado por cotas de equidad y sí hayan obtenido un buen rendimiento en la prueba estandarizada (señalización de trabajador bueno).",52,0,6.5,6.4,6.3,4,4.5,5.3,4.9,69.54887218
"e5cfc207b8eb9a5d7229fccb9156fc42ccdb6060a2048f4c553f33bd5ea7e08a",10,7,10,27,4,"5","8",7,10,10,"44","71","5,7","14e5367f8f0dd2e47a20fae1bbab281f067c42cda18ddcac305ae5c305f84e62","Una empresa, al momento de contratar va a buscar, dentro de sus opciones, al mejor capacitado que logre la mejor productividad para su empresa. En general, a las empresas les conviene que el periodo de contratación sea lo más breve posible, por lo que se debe buscar a una persona que cumpla con los requerimientos de manera rápida y sin perder la ambición por un trabajador productivo y capacitado. La necesidad de las empresas de acelerar el proceso de contratación, fomenta que se creen categorías que permitan clasificar a quienes se postulan al trabajo y así poder elegir y filtrar más rápido. 
Los estudios de los postulantes, hablan de las capacidades y de los aprendizajes que adquirió durante su vida, por lo que es usual que las empresas se interesen de los estudios realizados, debido a que entregan información valiosa con respecto a lo que el individuo va a ser capaz de realizar dentro de su puesto de trabajo. Por esta razón, las empresas suelen preguntar por el historial de estudios, y suelen darle prioridad a quienes obtuvieron mejor educación, ya que si bien son conscientes de que alguien con menor educación podría hacer mejor el trabajo, las probabilidades de que alguien con más educación lo haga mejor son mayores, por lo que con el objetivo de disminuir el tiempo de contratación, prefieren irse por la opción más segura, la cual es priorizar a quienes recibieron una mejor educación y debieran estar más capacitados para cumplir el trabajo con productividad. 
La política de cuotas en las universidades públicas Brasileñas podría terminar por fomentar este tipo de comportamiento elitista por parte de los empleadores en Brasil, debido a que el puntaje de corte es estadísticamente menor al haber estudiado en un colegio público. Por lo que al momento de contratar, para la empresa puede ser mejor visto el haber entrado al curso sin el “beneficio” de tener un puntaje de corte más bajo, clasificando al alumno que ingresa en una competencia amplia mejor que al que entra con el uso de cuotas. Si los puntajes de corte fueran iguales, probablemente las empresas no se fijarían en el colegio, sino en la calidad de educación superior del candidato, lo cual tiene mucho más sentido cuando se busca encontrar a la persona más hábil. Pero cuando la misma universidad hace la distinción entre los que entran con o sin cuotas, hacen una distinción entre “mejores” y “peores” alumnos, y los empleadores ven difícil hacer vista gorda a esta clasificación. 
Si la empresa usa la información de haber entrado con o sin el uso de cuotas al curso en cuestión, negros y provenientes de pueblos indígenas pueden verse afectados habiendo estudiado en un colegio público o no. Un estudiante proveniente de un pueblo indígena, que asistió a un colegio privado, por más de haber obtenido el mismo nivel de educación que un alumno que ingreso sin cuotas, podría verse clasificado de peor manera. Por lo que afecta también a quienes hacen uso de cuotas para entrar a un curso por razones que no tienen que ver con el colegio, siendo clasificados como menos capacitados aun así habiendo asistido al mismo colegio y a la misma universidad. ",0,0,6.5,6.5,5.7,4.1,4.7,6.5,5.4,77.06766917
"c7b859a34f55d01dc848b5cb0dbd8a94fd27f1b45c43f029703e8a76a0ab2942",10,10,7,27,4,"6","8",5,10,10,"43","70","5,7","0fbad75493531eca020a781f1f9bc90afa0f71600552dc3ac44dbe5b647f6226","La implementación de la política de cuotas en las universidades públicas brasileñas podría tener un impacto significativo en la reducción del comportamiento elitista a traves de 2 formas:
1. Diversificación del Acceso a la Educación Superior
2. Cambio de Percepciones y Reducción de la Discriminación
Se le entrega mas oportunidades a estos grupos desfavorecidos, mejorando la competitividad del mercado laboral y aumentando la diversidad en el lugar de trabajo, logrando ademas un cambio en los estereotipos preexistentes. La introduccion de esta politica puede resultar sin duda favorable para reducir la discriminacion contra los negros y pueblos indigenas en el proceso de contratacion, pues lograran estar mejor representados, se reducirán sesgos sobre la calidad y talentos de estos grupos y se crearan precedentes positivos a futuro.",100,1,6.8,7,5.7,5.5,5.7,5.85,5.8,83.27067669
"3ddbbcebd9cfbe1452b0e3571f931dc686f3065ec034500de855f65c3e3680a3",10,5,7,22,10,"7","10",10,10,10,"57","79","6,3","b8bc29b27d9b5f85e7a4c28e36f55cdd94e02ac03578bce191461d2523678f4b","Con lo mencionado y visto anteriormente, la implementación de políticas de cuotas
en las universidades públicas brasileñas puede tener varios efectos en el
comportamiento elitista por parte de los empleadores y la discriminación en el
proceso de contratación:
1. Reducción del Elitismo en Contrataciones:
La política de cuotas asegura que una mayor diversidad de estudiantes, incluyendo
aquellos de orígenes socioeconómicos menos privilegiados y grupos
históricamente marginados (negros, mulatos, indígenas), tengan acceso a
universidades de alta calidad. Esto podría reducir el énfasis de los empleadores en
la procedencia escolar del candidato, ya que el acceso a la educación superior de
calidad sería más equitativo.
2. Discriminación:
Al aumentar la representación de estos grupos en universidades prestigiosas, la
política de cuotas podría ayudar a disminuir la discriminación en el mercado
laboral. Los empleadores tendrían más probabilidades de evaluar a los candidatos
basándose en sus habilidades y logros académicos en lugar de su origen étnico o
socioeconómico.
3. Cambio de Percepción:
Con el tiempo, la política de cuotas podría cambiar la percepción de los
empleadores sobre las capacidades de los estudiantes de grupos marginados,
reconociendo que tienen las mismas oportunidades de acceder a una educación
de calidad y, por ende, pueden ser igualmente competentes.
4. Equidad en Oportunidades:
Esta política promueve una mayor equidad en las oportunidades educativas y
laborales, contribuyendo a una sociedad más inclusiva y justa.
En resumen, la política de cuotas en Brasil puede desempeñar un papel crucial en
la reducción del comportamiento elitista y la discriminación en el proceso de
contratación, promoviendo una evaluación más justa de los candidatos basada en
sus méritos y logros académicos.",100,1,6.7,6.7,6.3,3.5,5.8,5.8,6.1,75.56390977
"19cb53e5e0c7e75b3d8ba1efe1ca353f1ec3a6e90595f6b2994c8db10438fd9a",1,1,10,12,4,"6","7",5,10,9,"41","53","4,5","solo","ANALIZANDO EL GRAFICO SE PUEDE INFERIR QUE, AFECTARIA NEGATIVAMENTE EN
LA POLITICA DE CUOTAS CUANTO ESTA ES 0. OSEA CUANDO SE VEA EL NIVEL
SOCIOECONOMICO Y SI ES NEGRO O INDIGENA PARA PODER CREAR UN CONTRATO
PARA CADA TIPO DE ESTUDIANTE NO POR SU CONOCIMIENTO O SI ES DE ALTA
COMPETENCIA, SI NO QUE POR SU ESTATUS SOCIAL, DADO QUE LOS NEGROS E
INDIGENAS EN BRASIL SON MAS CONCURRENTES EN COLEGIOS PUBLICOS O
COLEGIOS QUE NO SON TAN BUENOS, RECAERIA EN ELLOS TODA LA DECISION POR
PARTE DE LOS JEFES YA QUEE LOS EXCLUIRIAN DE SU DECISION DE CONTRATACION.",0,0,5.1,4.9,4.5,2.9,4,5.15,4.3,60.56390977
"f400b5407ec562f3f0c94627224a59e04d3db574046d0304eb29e0b1f0746a5a",0,5,7,12,2,"5","10",6,10,10,"43","55","4,7","382ee4a133feeaf4ac21fe84abdfd482911ffed7cac1b597e9b44321a896adb6","La política de cuotas en las universidades públicas brasileñas busca promover la igualdad de oportunidades y reducir las desigualdades socioeconómicas y raciales en la educación superior. Basado en los resultados previos, podemos evaluar cómo esta política puede afectar el comportamiento de los empleadores y la discriminación en el proceso de contratación en Brasil.

Impacto en el Comportamiento Elitista de los Empleadores Diversificación de la Fuerza Laboral Educada: Las cuotas permiten que más estudiantes de entornos desfavorecidos, incluidos negros, mulatos, indígenas y aquellos de escuelas públicas, accedan a universidades de alta calidad. Esto genera una fuerza laboral más diversa, desafiando los prejuicios elitistas de los empleadores. 

Reducción del Énfasis en el Origen Escolar: La política de cuotas disminuye la importancia del colegio de procedencia. Los empleadores pueden enfocarse más en la formación universitaria y las competencias profesionales.

Mayor Enfoque en el Mérito Académico y Profesional: Si los graduados de universidades públicas demuestran habilidades y conocimientos equivalentes o superiores a los de otras instituciones, los empleadores podrían priorizar el mérito académico y profesional sobre el origen socioeconómico. 

Impacto en la Discriminación contra Negros e Indígenas Aumento de Oportunidades para Grupos Marginados: Las cuotas ofrecen más oportunidades a estudiantes negros e indígenas para acceder a la educación superior. Esto expone a los empleadores a un grupo más diverso de candidatos calificados, reduciendo prejuicios y discriminación racial.

Cambio de Percepción Social: A medida que más negros e indígenas obtienen títulos de universidades prestigiosas, la percepción social de estos grupos mejora, disminuyendo la discriminación basada en estereotipos negativos y promoviendo una mayor inclusión en el trabajo. 

Fomentar Políticas de Diversidad en las Empresas: La presencia de graduados de diversos orígenes puede motivar a las empresas a adoptar políticas de diversidad e inclusión, beneficiando tanto a individuos como a la cultura organizacional e innovación.",100,1,3.9,5.2,4.7,3.8,5.5,4.8,4.7,67.06766917
"cb9093a51074a59c1fb2e326b1b004a1fb6f4cdc0d537c8c3cb1c3446e8667e1",10,10,7,27,10,"9","10",10,10,10,"59","86","6,7","204f44fdc485bd13136ad2e514790d999d3c1023c24d2d775a414f172400ddae","Al asegurar que más estudiantes negros e indígenas ingresen a universidades prestigiosas, el
sistema de cuotas aumenta su representación en la fuerza laboral profesional, ayudando a
reducir la discriminación al normalizar la diversidad en la educación superior y,
posteriormente, en el mercado laboral. Las historias de éxito de estudiantes de cuota que
sobresalen en sus campos pueden servir como contra-narrativas poderosas a los prejuicios
existentes, alentando a los empleadores a enfocarse en las habilidades y logros de los
candidatos en lugar de su origen racial o étnico. Con el tiempo, el sistema de cuotas puede
llevar a cambios culturales más amplios, haciendo que la diversidad y la inclusión sean más
valoradas en el lugar de trabajo. Los empleadores podrían implementar prácticas de
contratación más inclusivas al reconocer los beneficios de una fuerza laboral diversa.",100,1,6.7,7,6.7,4.6,4.2,4.65,4.8,67.85714286
"b8bc29b27d9b5f85e7a4c28e36f55cdd94e02ac03578bce191461d2523678f4b",10,5,7,22,10,"7","10",10,10,10,"57","79","6,3","3ddbbcebd9cfbe1452b0e3571f931dc686f3065ec034500de855f65c3e3680a3","Con lo mencionado y visto anteriormente, la implementación de políticas de cuotas
en las universidades públicas brasileñas puede tener varios efectos en el
comportamiento elitista por parte de los empleadores y la discriminación en el
proceso de contratación:
1. Reducción del Elitismo en Contrataciones:
La política de cuotas asegura que una mayor diversidad de estudiantes, incluyendo
aquellos de orígenes socioeconómicos menos privilegiados y grupos
históricamente marginados (negros, mulatos, indígenas), tengan acceso a
universidades de alta calidad. Esto podría reducir el énfasis de los empleadores en
la procedencia escolar del candidato, ya que el acceso a la educación superior de
calidad sería más equitativo.
2. Discriminación:
Al aumentar la representación de estos grupos en universidades prestigiosas, la
política de cuotas podría ayudar a disminuir la discriminación en el mercado
laboral. Los empleadores tendrían más probabilidades de evaluar a los candidatos
basándose en sus habilidades y logros académicos en lugar de su origen étnico o
socioeconómico.
3. Cambio de Percepción:
Con el tiempo, la política de cuotas podría cambiar la percepción de los
empleadores sobre las capacidades de los estudiantes de grupos marginados,
reconociendo que tienen las mismas oportunidades de acceder a una educación
de calidad y, por ende, pueden ser igualmente competentes.
4. Equidad en Oportunidades:
Esta política promueve una mayor equidad en las oportunidades educativas y
laborales, contribuyendo a una sociedad más inclusiva y justa.
En resumen, la política de cuotas en Brasil puede desempeñar un papel crucial en
la reducción del comportamiento elitista y la discriminación en el proceso de
contratación, promoviendo una evaluación más justa de los candidatos basada en
sus méritos y logros académicos.",100,1,6.7,6.6,6.3,4,5.4,6.15,5.5,77.70676692
"060683e08100716fb9a2c681306b95df4b60e6112f7eb7e1a54b652eccdfefaa",10,10,10,30,10,"4,5","10",10,10,10,"54,5","84,5","6,6","0cb0a891ca334d9e09c9f12c5d1fda4c657b693e5eb832f9deb7d93b649da340","Hay dos posibilidades ya que no sabemos si en Brasil al igual que en Chile el colegio del que egresó el candidato es una señal relevante:
• Caso 1: si Brasil, al igual que en Chile elige a los candidatos por el colegio del que egresaron entonces el sistema de cuotas
aumentaría aún más la discriminación, ya que además de no haber salido de un colegio de elite, al tener un puntaje para entrar a la universidad más bajo se podría pensar que son menos capaces que los que entraron con el puntaje de corte de libre competencia, disminuyendo así el valor de su señal de educación superior, agravando la discriminación a negros y pueblos indígenas.
• Caso 2: si Brasil a diferencia de Chile no considera el colegio de egreso como una señal importante a la hora de contratar, pero si el lugar de egreso en educación superior, entonces disminuiría la discriminación ya que el sistema de cuotas le da oportunidades a los que tuvieron menos preparación en el colegio o tienen menos oportunidades en otros ámbitos de poder acceder a una educación superior, aportando así la señal de una buena educación superior a la hora de estar en un proceso de contratación.",100,0,7,6.5,6.6,5.2,5.9,5.85,5.8,82.66917293
"e75340eed5f1ce656e96b3547843b5aaf0c6202eceeb4e973998d6d1c7054b8a",10,5,10,25,10,"9","10",10,10,10,"59","84","6,6","83b05a09a998f28a1be0da301957d548d678ea527788e0a7d7c55c0fc53d6b33","Yo creo que el hecho de que las minorías requieran menores puntajes para entrar a
ciertas carreras en Brasil puede causar que la señal de haber tenido educación superior
en Brasil se debilite pues no es uniforme para toda la población (para ciertos grupos el
haber obtenido un titulo universitario tiene menos requerimientos) esto puede causar que
los empleadores le pongan menos valor a la carrera que obtuvieron sus posibles
empleados y empiecen a ocupar maneras mas elitistas de contratar (calidad del colegio,
dinero de la familia, conexiones, etc..) lo que paradójicamente cause lo contrario de lo que
quiere lograr la política.",0,0,6.6,6.1,6.6,5.7,5.5,5.3,5.6,79.54887218
"549a8ea6882cd07140323f880a72e54b0980087a3a83493cbba5e614f8607224",10,10,7,27,4,"7","9",7,10,10,"47","74","5,9","a774e9056ec5a4f1f7f43c02b96148b49ef188eecc6a73e41b9aea563707c283","La política de cuotas está diseñada para permitir a estudiantes de grupos subrepresentados, como
aquellos provenientes de escuelas públicas, negros, e indígenas, acceder a la educación superior.
Esto nivela el campo de juego al dar oportunidades a estudiantes que, de otra manera, podrían haber
sido excluidos debido a la competencia basada exclusivamente en notas de corte.
Al proporcionar acceso a una educación superior de calidad a un grupo más diverso de estudiantes,
las universidades públicas ayudan a crear una fuerza laboral más diversificada. Esto puede forzar a
los empleadores a considerar habilidades y competencias más allá del nombre de la institución
secundaria del candidato.
También genera cambio en las percepciones de prestigio; a medida que los graduados de diversas
procedencias académicas ingresan al mercado laboral y demuestran su competencia, la percepción
de que solo los alumnos de colegios prestigiosos pueden tener éxito puede debilitarse. Esto puede
reducir la dependencia de los empleadores en el historial escolar como criterio principal de
selección.",100,1,6.7,6.9,5.9,4.7,4.9,4.75,5,71.31578947
"a693595c34cc2d54f89082f7d84f663b585010caddced05df7e39722ef8999e9",10,10,10,30,10,"5","8",7,10,10,"50","80","6,3","240284d28f82f006fdba1836665e78b8c6074f4058a97961b96958b18b1694e2","Esta cuota de equidad que se aplica en Brasil puede dar incentivos a que las empresas se fijen no únicamente en su educación superior. Esto dado que se sabe que hay gente “más capaz” (medido en que obtuvo mejores puntajes), que quedó fuera de la selección por no entrar en los cupos de equidad o viceversa, gente que obtuvo menores puntajes y entró de todas formas a una universidad más prestigiosa.
Esta falta de discriminación genera que las empresas no se puedan asegurar los trabajadores de mejor calidad en base a la señalización que entrega la institución de educación superior de los postulantes, generando que otros aspectos se vuelvan una señalización relevante a la hora de conseguir trabajo.
Esta señalización poco clara, podría generar una discriminación para quienes estudiaron en universidades prestigiosas, pero son elegibles por esta cuota de equidad (negros, indígenas, otros). Esto se debe a que, a pesar de haber estudiado en una buena universidad, los empleadores pueden desconfiar de la señal y creer que tienen un menor rendimiento que quienes estudiaron en esa universidad y no tenían la opción de haber entrado por esta vía de equidad que les exigía menos puntaje.
Esto puede agravar la discriminación que exista por los negros e indígenas en el mercado laboral, ya que, las empresas preferirán evitar contratarlos para asegurarse de que no hayan entrado por cotas de equidad y sí hayan obtenido un buen rendimiento en la prueba estandarizada (señalización de trabajador bueno).",52,0,6.5,6.3,6.3,5,5,5.65,5.4,76.95488722
"849b95c5d0ab03700bde97de256b201020156973457ce5eb5a2669c08fd842ff",10,10,7,27,2,"3","10",10,10,10,"45","72","5,8","31de63a6cf0641f8092b984211e2dfbc27139aaa12b65a29f121ef0aaac838f7","Basándonos sobre los resultados obtenidos en los ítems anteriores podemos deducir que la política de cuotas en las universidades públicas brasileñas permite acceder a la educación superior también a estudiantes que pertenecen a grupos subrepresentados, promoviendo así la inclusión social.
En el histograma, de hecho, la frecuencia mayor (eje vertical) de las diferencias promedio entre las notas de corte de los candidatos de amplia competencia y las de los beneficiarios de cuotas (eje horizontal) se encuentra alrededor de un valor cerca de 50 (48.62864, como se ve en el paired t-test) con una distribución casi normal, sugiriendo, no obstante la diversidad de cursos indicada por la dispersión del gráfico, la tendencia por la cual las notas de corte para alumnos de amplia competencia son más altas que las de alumnos que benefician de cuotas. Los resultados del histograma se ven confirmados por los de la prueba t en la cual el alto valor del estadístico t (t = 108.28) y la presencia de un p-value muy bajo (p-value < 2.2e-16) muestran que hay una diferencia altamente significativa entre las notas de corte y no debida al azar que se estima entre 47.74817 y 49.50912 con un nivel de confianza del 95%. 
Dada la integración que se puede observar en las universidades públicas, entonces, es razonable afirmar que la política de cuotas, durante las entrevistas, minimiza la relevancia del origen escolar del candidato o candidata y el comportamiento elitista que se basa en este último factor, llevando los empleadores a concentrarse más en el desempeño como estudiante, en su potencial y capacidad. Efectivamente, siendo las universidades muy competitivas y totalmente gratuitas, los egresados son generalmente los que han demostrado un alto merito académico. 
Esto reduciría la discriminación contra los negros y los pueblos indígenas durante el proceso de contratación siendo que, no salmente, aumentaría la presencia de estos grupos en las universidades más prestigiosas, dándoles la posibilidad de obtener una educación de alta calidad y de competir de manera seguramente más equitativa en el mercado laboral con personas de clases privilegiadas, sino también idealmente eliminaría prejuicios y estereotipos conectados con el grupo de origen por parte de los empleadores, por la presencia y la relación cercana con trabajadores en posiciones destacadas de diferentes precedencias socioculturales y económicas. ",0,1,4.4,6.5,5.8,3,2.6,3.85,3.6,49.5112782
